replicate,absolute_reduction_task_minus_gold,relative_reduction,goal_success_difference_gold_minus_task
6563,0.056428026712470325,0.17685168721838368,0.0
6564,0.020765771703944558,0.07602423852423847,0.0
6565,-0.017102939790965777,-0.06610944034584848,0.0
6566,0.03374483864415048,0.12389283126099053,0.0
6567,-0.05232023717717521,-0.2623029476363896,0.0
6568,-0.01075180231712669,-0.04388250787755596,0.0
6569,-0.03294515312965279,-0.14025105980040076,0.0
6570,0.015694754084681295,0.05873966353008272,0.0
6571,0.060926859938230354,0.19610062206839327,0.0
6572,0.020668562328094997,0.07531378003787648,0.0
6573,0.004530830385841927,0.017957761358744984,0.0
6574,0.02996691330194337,0.10755338063779457,0.0
6575,0.00882834920014336,0.034018708176533935,0.0
6576,0.003367248547977375,0.012611120543883839,0.0
6577,-0.011209720207986995,-0.043016984996789825,0.0
6578,0.009798184382467656,0.03625987292211405,0.0
6579,0.010058358798742673,0.03794641017398961,0.0
6580,-0.029068459628381005,-0.1153815363289456,0.0
6581,-0.02753348770184824,-0.12055202723511933,0.0
6582,0.030498047814576545,0.098964313050134,0.0
6583,-0.0032234800779573636,-0.012565222459152458,0.0
6584,-0.06226400736959947,-0.2953187673109365,0.0
6585,-0.004514309327490418,-0.017783961308763183,0.0
6586,-0.005991046988718274,-0.023936387272790877,0.0
6587,0.04489727189922571,0.16079022987517802,0.0
6588,-0.002603532912567985,-0.00987110045182207,0.0
6589,0.000748256033182515,0.0027870435393258846,0.0
6590,0.030742430629602968,0.10754950226636874,0.0
6591,-0.013301275060397244,-0.04841781962738178,0.0
6592,0.03469927438160586,0.11940414118038677,0.0
6593,0.001422731768120189,0.005225591599150837,0.0
6594,-0.047256916374377234,-0.20067924562986478,0.0
6595,0.04001661649078406,0.14024790985073526,0.0
6596,-0.0029187673422305382,-0.01233809799974983,0.0
6597,-0.007897803100068934,-0.030425815802081684,0.0
6598,-0.0021760987182825597,-0.0076595040480676325,0.0
6599,-0.02235858274250102,-0.09055895429357899,0.0
6600,-0.03541140333758214,-0.16032466511085944,0.0
6601,-0.037743138582476854,-0.16621405105684392,0.0
6602,-0.006859618186820987,-0.027884224109604446,0.0
6603,0.089305771303402,0.25890554971504454,0.0
6604,-0.0073645552138763,-0.029378267903846712,0.0
6605,0.03723264762275785,0.1267645439190082,0.0
6606,-0.017328299492044563,-0.068544848632475,0.0
6607,0.007725995995500223,0.030894584960108558,0.0
6608,0.046663949667826166,0.15537190588379265,0.0
6609,-0.0026022656491543894,-0.01040601901106299,0.0
6610,-0.047611571884706216,-0.2048998004323964,0.0
6611,-0.04818876312059553,-0.2080008770428683,0.0
6612,0.037873390778600524,0.13278012994298213,0.0
6613,0.01916029799408714,0.0670912008460323,0.0
6614,-0.033870581428653485,-0.1559793125764585,0.0
6615,0.024797490918116394,0.08837602026456519,0.0
6616,0.046525234380585256,0.15408816157239705,0.0
6617,0.020658266316120555,0.07265009765009749,0.0
6618,-0.027506005200539668,-0.11251538479829079,0.0
6619,0.01496716245694546,0.0564069709131587,0.0
6620,0.0169760493073029,0.0582184758452903,0.0
6621,-0.02610105694568074,-0.11578589072195203,0.0
6622,-0.031629469963718154,-0.13092051669963925,0.0
6623,-0.021359872096319926,-0.08906859286766416,0.0
6624,-0.008687831687788083,-0.033116311656234534,0.0
6625,0.022461283302467605,0.08531685616378303,0.0
6626,-0.013162970926237139,-0.05059746237866851,0.0
6627,0.010965628339127897,0.04031587448775076,0.0
6628,-0.05048359977032385,-0.2261901911584432,0.0
6629,-0.019933795768567075,-0.08257948211377847,0.0
6630,-0.023853720928675215,-0.09264841667208527,0.0
6631,-0.020562552752265845,-0.08562690472083252,0.0
6632,-0.02254974928618364,-0.09153994097364597,0.0
6633,0.028771572188197314,0.10377868396266804,0.0
6634,-0.03347177747032126,-0.13863977731335736,0.0
6635,0.10003529705296024,0.28635565198831703,0.0
6636,-0.0394082463103842,-0.172586114234944,0.0
6637,-0.025762211865869522,-0.1105723252650152,0.0
6638,0.07098007907759951,0.23390511946035566,0.0
6639,0.0428630314032101,0.14942988456113598,0.0
6640,0.052848131462340686,0.17333339005201007,0.0
6641,-0.008887052169977816,-0.034018054885536525,0.0
6642,-0.049787751808566955,-0.21607515030887342,0.0
6643,0.021954424344890144,0.07901689888810949,0.0
6644,0.009058413126803444,0.03416258357922098,0.0
6645,-0.02117270414305142,-0.09068309132967305,0.0
6646,-0.04187642126611482,-0.18964275462857058,0.0
6647,-0.0008383629845757357,-0.003184660280674235,0.0
6648,-0.014254836706297652,-0.05977891447363541,0.0
6649,-0.025267106289806274,-0.10902167234630142,0.0
6650,-0.010933933978728771,-0.04059817225145378,0.0
6651,0.034300231989604524,0.12202316922479244,0.0
6652,-0.011022008036208425,-0.044459858921958806,0.0
6653,0.018288466085952998,0.07041594193562253,0.0
6654,-0.0176252365073801,-0.07150626898564523,0.0
6655,-0.0719413264255091,-0.3304745364295814,0.0
6656,-0.011886375210151429,-0.04871821264574855,0.0
6657,0.010042207574596423,0.03970698348776157,0.0
6658,0.016886921471244543,0.06083716250557532,0.0
6659,0.020754320033483986,0.07829825487745373,0.0
6660,0.005551959924415456,0.022047879267666663,0.0
6661,0.012457512474691429,0.047491656495695145,0.0
6662,-0.028237262100796495,-0.12637941944190473,0.0
6663,0.03959144523162833,0.13024027392039186,0.0
6664,-0.043957529173832915,-0.20260212249535225,0.0
6665,0.0278189923701605,0.09576652088463543,0.0
6666,-0.006503137223311223,-0.02607500399262843,0.0
6667,-0.036219711938894505,-0.15747511339979042,0.0
6668,-0.03424743541920472,-0.13485668341541512,0.0
6669,-0.05339757263447023,-0.23121281450905845,0.0
6670,-0.0021823414024466914,-0.009487827931825732,0.0
6671,-0.014081897284100753,-0.05622688426905545,0.0
6672,-0.021942874726987527,-0.08977602461382594,0.0
6673,0.010158122076301901,0.036445084649309824,0.0
6674,-0.009793931486956398,-0.037515357265042605,0.0
6675,0.02226279319193858,0.0821260541845007,0.0
6676,-0.004794825892826038,-0.01984266540599125,0.0
6677,-0.012570698084503784,-0.05138974162651788,0.0
6678,-0.014402955047656707,-0.056721089014984113,0.0
6679,-0.02785764487892145,-0.11783783783783773,0.0
6680,0.012120388337238719,0.04406822182766172,0.0
6681,0.005853125853125862,0.020680209117039987,0.0
6682,0.04328790947114902,0.14680446091745158,0.0
6683,0.016998043171886523,0.06023100828108987,0.0
6684,-0.008656024624635356,-0.03563012557355957,0.0
6685,-0.002445117566144961,-0.009721974629026136,0.0
6686,-0.005222772309845303,-0.02093415096631751,0.0
6687,0.05729909224703128,0.18255087680712478,0.0
6688,0.01917544695646034,0.06962735108462298,0.0
6689,0.05632017647962245,0.1887343845038132,0.0
6690,-0.021649084931145313,-0.08754562968502123,0.0
6691,-0.034245038192857596,-0.15167534157449572,0.0
6692,-0.024387433183931495,-0.10252250604673521,0.0
6693,-0.061765581193852837,-0.3010645525319153,0.0
6694,-0.0008943672988616647,-0.0032185518933953035,0.0
6695,-0.05249735038408945,-0.2333064065121482,0.0
6696,-0.0006589152721487301,-0.0025229014320106795,0.0
6697,-0.043651769453956685,-0.20239615850455017,0.0
6698,-0.018333392150183148,-0.07315958623157308,0.0
6699,0.03007074610046695,0.10605904418291676,0.0
6700,-0.0027767258677814377,-0.011285162415724066,0.0
6701,0.010783810237784575,0.03821691056755613,0.0
6702,-0.019400715281884084,-0.07385847928419302,0.0
6703,-0.0484582674861293,-0.21734314552488446,0.0
6704,-0.013784155220195188,-0.055185850006567165,0.0
6705,-0.04013564519777313,-0.176087344928572,0.0
6706,-0.03036475480175574,-0.13312000869362878,0.0
6707,-0.009831159640076859,-0.039500194982451664,0.0
6708,-0.0026878446234294695,-0.010930134786690818,0.0
6709,0.00870079257501899,0.03303750777075981,0.0
6710,0.01610838276037968,0.06141320927394753,0.0
6711,-0.04147445044585574,-0.18113966232227494,0.0
6712,-0.038738588434328786,-0.16145757087786067,0.0
6713,0.0732237226623581,0.22911939026608827,0.0
6714,0.020861277080030882,0.07356577202852328,0.0
6715,-0.005060171263406854,-0.02102161487219585,0.0
6716,-0.039172145473596515,-0.1584774737836955,0.0
6717,-0.02628829827973367,-0.11048146847233613,0.0
6718,0.07159749926714565,0.22120526594445883,0.0
6719,0.0014577735209868603,0.005666126641618674,0.0
6720,-0.05580337623572529,-0.24866892053200582,0.0
6721,0.06027688456629024,0.19670937845548644,0.0
6722,0.07364120848937855,0.225603900883548,0.0
6723,-0.029041323790388457,-0.12052864676552845,0.0
6724,0.07538899031562499,0.2463166705942422,0.0
6725,0.005698498223088377,0.02100929839391374,0.0
6726,0.039002543221946795,0.1373223233012287,0.0
6727,-0.0584698841316062,-0.2888446469016043,0.0
6728,0.01875547938868749,0.06709243776939029,0.0
6729,-0.0016899945134446481,-0.006475467192929325,0.0
6730,0.07853028216749608,0.24362147516071792,0.0
6731,-0.04118125583614349,-0.18440645470522435,0.0
6732,-0.02889549191963539,-0.12505825322734124,0.0
6733,0.04247335335273006,0.1401325999120301,0.0
6734,0.052088420099341226,0.17300414683918774,0.0
6735,0.0032853917764655294,0.013386865635071906,0.0
6736,0.00474311588434656,0.01808650567288415,0.0
6737,-0.018955563540543785,-0.07720979246148295,0.0
6738,0.01829757208377436,0.06320979447122052,0.0
6739,-0.027666999025314193,-0.11128210005158501,0.0
6740,-0.033240009886963545,-0.14066355016186238,0.0
6741,-0.002275022993155129,-0.008465561750039834,0.0
6742,0.020972318998170036,0.07432836586116146,0.0
6743,-0.05139022805896959,-0.22580943102220552,0.0
6744,-0.04263199243782623,-0.1754722718328516,0.0
6745,0.015605114356912198,0.058569137004289784,0.0
6746,-0.0515815734010065,-0.2399303749349766,0.0
6747,-0.046248030346406566,-0.19478311162085554,0.0
6748,0.07421058735973246,0.23705111323454725,0.0
6749,-0.027586511569605926,-0.11221798813493268,0.0
6750,-0.04459294428604643,-0.1882341881277822,0.0
6751,0.04597738152725364,0.16121493373468787,0.0
6752,-0.05002980997086923,-0.21484476276899137,0.0
6753,-0.05425928713599948,-0.24374941298018227,0.0
6754,-0.0048141405237817625,-0.018974373318820965,0.0
6755,-0.0327591596480053,-0.1376611788907547,0.0
6756,0.04835061777070476,0.16067673716012096,0.0
6757,0.008846577448160559,0.03488517419153256,0.0
6758,0.015228670684469314,0.05566054115451709,0.0
6759,0.04396840952543546,0.14918518613344256,0.0
6760,0.022068298969072142,0.07671025328546484,0.0
6761,0.031664981157846384,0.11214104680791885,0.0
6762,-1.1999961600117626e-05,-4.456931776851954e-05,0.0
6763,-0.01195175509811433,-0.04822816364621834,0.0
6764,-0.007158583777240435,-0.027929516065651,0.0
6765,-0.018119640066094095,-0.07443091857658264,0.0
6766,-0.0017222536606069094,-0.006614708029816753,0.0
6767,0.033242917837094155,0.10799746714922501,0.0
6768,-0.0006156944175566004,-0.0024996455994214075,0.0
6769,-0.04723077541463033,-0.19615058686431885,0.0
6770,-0.012650602409638556,-0.047191011235955066,0.0
6771,-0.004472609551770534,-0.0166974038771547,0.0
6772,0.10914635901015274,0.312684106275382,0.0
6773,-0.039176619268070784,-0.17596104093273732,0.0
6774,-0.038785997276563344,-0.17196622988128793,0.0
6775,-0.010358175783578505,-0.04011114277571952,0.0
6776,-0.05531603206797267,-0.24655549414715788,0.0
6777,-0.044378998183807306,-0.19717115817450429,0.0
6778,-0.025636293678390265,-0.11148501045782024,0.0
6779,0.009781626415662104,0.03441721786550038,0.0
6780,-0.014370888664416437,-0.054442615759393326,0.0
6781,0.02630722033102495,0.09425073132834898,0.0
6782,0.018392535847712388,0.06615975785399222,0.0
6783,0.016845935321658567,0.06209135479047955,0.0
6784,0.036588012149173454,0.1293717600001321,0.0
6785,-0.0014728178067582864,-0.005668991120252805,0.0
6786,0.007694921188814485,0.02828033326790107,0.0
6787,0.013152132462497634,0.04789496603717821,0.0
6788,0.010043708418484454,0.037851799073744134,0.0
6789,-0.03219312607467681,-0.13600429348939552,0.0
6790,0.006979987677703525,0.02461248793047969,0.0
6791,-0.003910002269681967,-0.015319812814428653,0.0
6792,0.006707363922742321,0.026198174380593534,0.0
6793,0.031203671397861538,0.11757226301526812,0.0
6794,-0.04093232967622465,-0.16860932881228305,0.0
6795,0.024403206918295672,0.08826691864064391,0.0
6796,0.01968390606009507,0.07040537828154306,0.0
6797,-0.011843024808319502,-0.045596298379990845,0.0
6798,-0.02328708846482999,-0.09526283262076211,0.0
6799,-0.05451060472859279,-0.2512098537151247,0.0
6800,-0.030485942299076918,-0.13239496545666393,0.0
6801,-0.005977034088489208,-0.02292230489530175,0.0
6802,0.018479232864866357,0.06895142330870202,0.0
6803,0.03469522761874272,0.11829048433780143,0.0
6804,0.01534575994757803,0.05452334017051334,0.0
6805,0.036542957597051895,0.1260334831037453,0.0
6806,-0.013317171880684014,-0.05540805884603399,0.0
6807,0.02051648745052992,0.07211991349458016,0.0
6808,-0.01146931447572036,-0.046734001875766575,0.0
6809,0.012432149341497223,0.046846202085407566,0.0
6810,-0.022114957746552866,-0.10094025620242963,0.0
6811,0.005529025788045205,0.020851252405651798,0.0
6812,0.03158704325837752,0.11181880735116141,0.0
6813,-0.057389921725733095,-0.27751458073625557,0.0
6814,0.07712156820244764,0.2518046717150253,0.0
6815,0.0037958013717254713,0.01420433328631052,0.0
6816,-0.013804593098369622,-0.05523416712242399,0.0
6817,0.04425835093623573,0.1507077110637001,0.0
6818,-0.01493709878237176,-0.0614690903323583,0.0
6819,3.8285727649634005e-05,0.00014953692927339605,0.0
6820,-0.020013013519400602,-0.08412505431647539,0.0
6821,0.020908228706430054,0.07700966798383785,0.0
6822,-0.019535288603187345,-0.08098265093684935,0.0
6823,0.029041247710522855,0.0993774341486668,0.0
6824,-0.04434463215487683,-0.18336531886263885,0.0
6825,-0.03308806726046873,-0.14582290512024756,0.0
6826,-0.008945586814831596,-0.035265261316272535,0.0
6827,-0.02993451230062652,-0.12208798072369052,0.0
6828,-0.010188434300914762,-0.03838695489924301,0.0
6829,0.03090679463871676,0.10500671010620657,0.0
6830,0.019087782943040144,0.07343339598973553,0.0
6831,0.007174092085653727,0.02621904024767784,0.0
6832,-0.02182922091688108,-0.09390029949959958,0.0
6833,0.05975848337463027,0.19692306741375107,0.0
6834,-0.037250310648208884,-0.1544971900655221,0.0
6835,-0.03028713056427701,-0.12963495361073485,0.0
6836,-0.018083646168870204,-0.06810617251794704,0.0
6837,0.00585264757519649,0.022233410049865756,0.0
6838,-0.04743867529562304,-0.19578407717929797,0.0
6839,-0.013697462148681089,-0.0553529848862058,0.0
6840,0.003304534710860396,0.012244054640573947,0.0
6841,-0.009373963961019305,-0.034590658540662095,0.0
6842,-0.020255643103685383,-0.08428238721398328,0.0
6843,-0.024699388625271657,-0.10486407100553932,0.0
6844,-0.037364903076085226,-0.156133537884152,0.0
6845,-0.04579870883223147,-0.20000484830854642,0.0
6846,-0.02044283568094052,-0.08152884170738081,0.0
6847,-0.03532272993445287,-0.14655641985226409,0.0
6848,-0.05193663485475519,-0.22862624850095775,0.0
6849,-0.04011842808371882,-0.18281608895060486,0.0
6850,-0.031017262925927214,-0.14398238034571761,0.0
6851,0.038263318576596705,0.13039208458334997,0.0
6852,-0.04214532607259347,-0.18443265945871906,0.0
6853,-0.03843753928436741,-0.17219417793842098,0.0
6854,-0.006818585879910299,-0.026800614887893447,0.0
6855,-0.03377345516586952,-0.14361955873583782,0.0
6856,-0.03795965378086735,-0.15985957390763303,0.0
6857,0.0015470718401697503,0.006168100183642385,0.0
6858,0.022120419868148333,0.08084486785144689,0.0
6859,-0.008288927892026732,-0.032446600973875736,0.0
6860,-0.05293053305261211,-0.22909420459694677,0.0
6861,0.04209249658319497,0.141270518215247,0.0
6862,0.05212310759895644,0.17536287404758855,0.0
6863,-0.03912143241857663,-0.16457653686549634,0.0
6864,-0.012178369797656907,-0.045675578153190136,0.0
6865,0.012286133612593397,0.04961091200150406,0.0
6866,-0.01956085282881631,-0.07925401794821213,0.0
6867,-0.05840514097708821,-0.2611773800967562,0.0
6868,0.010210798613214944,0.03778331737118285,0.0
6869,0.008433045176952148,0.030548367929772113,0.0
6870,-0.018264761441509875,-0.0772404125362971,0.0
6871,0.015949067185176358,0.056510482586394906,0.0
6872,0.05489151005686205,0.1908046024050121,0.0
6873,0.013081575833194914,0.04721892212981952,0.0
6874,0.04006969982510883,0.1323587474142651,0.0
6875,0.0024768274099271625,0.00908540278619022,0.0
6876,-0.005239907142254474,-0.02054783632207535,0.0
6877,-0.006462487184883292,-0.02550208758723682,0.0
6878,-0.02661827609152692,-0.11291300987212227,0.0
6879,-0.027029518675259434,-0.1162303388179504,0.0
6880,-0.01761366604706993,-0.07623071676980016,0.0
6881,0.06041474654377879,0.20336091003102374,0.0
6882,-0.065971243070713,-0.29770567284442007,0.0
6883,0.048961579405067346,0.16508376245024292,0.0
6884,0.015139185805791239,0.05947028400651406,0.0
6885,-0.012687988877408796,-0.048386645730417434,0.0
6886,-0.04376704703192036,-0.1973785684092325,0.0
6887,0.04809005743541206,0.16560335567984003,0.0
6888,-0.01329876867310728,-0.059715093574964205,0.0
6889,-0.02474437612948921,-0.09891865939041941,0.0
6890,0.0027683749340992603,0.01020248188034381,0.0
6891,0.008851043178813911,0.031689149345344246,0.0
6892,0.007755730317400927,0.03309242999470434,0.0
6893,-0.03240661743899506,-0.13919178177359712,0.0
6894,-0.027779281165859454,-0.11318868475037844,0.0
6895,0.001933813099436521,0.007942446658399997,0.0
6896,0.07909437268581987,0.23050572830754473,0.0
6897,-0.015949614251569322,-0.06051627832269516,0.0
6898,0.04369279939465798,0.1548276265208718,0.0
